Date,Rate,BOP,GDP,GGDEBT,PPP,TERMTRADE,INTRATE,INFRATE,PPI
2016-09-13,1.122,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9010082493125573
2016-09-14,1.125,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9010082493125573
2016-09-15,1.1244,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9010082493125573
2016-09-16,1.1155,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9010082493125573
2016-09-19,1.1175,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9010082493125573
2016-09-20,1.1151,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9010082493125573
2016-09-21,1.1189,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9010082493125573
2016-09-22,1.1208,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9010082493125573
2016-09-23,1.1226,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9010082493125573
2016-09-26,1.1254,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9010082493125573
2016-09-27,1.1215,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9010082493125573
2016-09-28,1.1217,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9010082493125573
2016-09-29,1.1222,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9010082493125573
2016-09-30,1.1235,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9010082493125573
2016-10-03,1.1211,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8972972972972972
2016-10-04,1.1204,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8972972972972972
2016-10-05,1.1205,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8972972972972972
2016-10-06,1.1151,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8972972972972972
2016-10-07,1.1201,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8972972972972972
2016-10-10,1.1139,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8972972972972972
2016-10-11,1.1054,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8972972972972972
2016-10-12,1.1007,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8972972972972972
2016-10-13,1.1056,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8972972972972972
2016-10-14,1.0972,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8972972972972972
2016-10-17,1.1,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8972972972972972
2016-10-18,1.0981,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8972972972972972
2016-10-19,1.0974,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8972972972972972
2016-10-20,1.0929,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8972972972972972
2016-10-21,1.0884,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8972972972972972
2016-10-24,1.0882,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8972972972972972
2016-10-25,1.0889,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8972972972972972
2016-10-26,1.0908,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8972972972972972
2016-10-27,1.0897,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8972972972972972
2016-10-28,1.0985,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8972972972972972
2016-10-31,1.0981,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8972972972972972
2016-11-01,1.1055,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8989169675090253
2016-11-02,1.1098,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8989169675090253
2016-11-03,1.1105,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8989169675090253
2016-11-04,1.1141,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8989169675090253
2016-11-07,1.1041,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8989169675090253
2016-11-08,1.1026,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8989169675090253
2016-11-09,1.091,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8989169675090253
2016-11-10,1.0893,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8989169675090253
2016-11-11,1.0855,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8989169675090253
2016-11-14,1.0737,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8989169675090253
2016-11-15,1.0722,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8989169675090253
2016-11-16,1.0691,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8989169675090253
2016-11-17,1.0626,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8989169675090253
2016-11-18,1.0588,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8989169675090253
2016-11-21,1.063,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8989169675090253
2016-11-22,1.0627,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8989169675090253
2016-11-23,1.0553,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8989169675090253
2016-11-24,1.0554,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8989169675090253
2016-11-25,1.0589,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8989169675090253
2016-11-28,1.0614,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8989169675090253
2016-11-29,1.065,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8989169675090253
2016-11-30,1.0589,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.8989169675090253
2016-12-01,1.0661,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9054054054054054
2016-12-02,1.0664,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9054054054054054
2016-12-05,1.0764,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9054054054054054
2016-12-06,1.0718,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9054054054054054
2016-12-07,1.0753,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9054054054054054
2016-12-08,1.0615,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9054054054054054
2016-12-09,1.0561,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9054054054054054
2016-12-12,1.0635,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9054054054054054
2016-12-13,1.0626,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9054054054054054
2016-12-14,1.0536,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9054054054054054
2016-12-15,1.0414,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9054054054054054
2016-12-16,1.0451,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9054054054054054
2016-12-19,1.0402,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9054054054054054
2016-12-20,1.0388,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9054054054054054
2016-12-21,1.0424,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9054054054054054
2016-12-22,1.0437,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9054054054054054
2016-12-23,1.0456,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9054054054054054
2016-12-26,1.0455,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9054054054054054
2016-12-27,1.0457,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9054054054054054
2016-12-28,1.0413,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9054054054054054
2016-12-29,1.049,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9054054054054054
2016-12-30,1.0517,-1.499076694760037,0.6779172592659526,0.6025868554702447,0.694376,0.9965276769977364,0.0,0.13076923076923078,0.9054054054054054
2017-01-02,1.0455,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-01-03,1.0405,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-01-04,1.0489,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-01-05,1.0607,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-01-06,1.0532,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-01-09,1.0574,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-01-10,1.0554,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-01-11,1.0582,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-01-12,1.0613,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-01-13,1.0643,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-01-16,1.0601,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-01-17,1.0713,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-01-18,1.063,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-01-19,1.0664,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-01-20,1.0703,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-01-23,1.0765,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-01-24,1.0731,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-01-25,1.0748,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-01-26,1.0682,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-01-27,1.0699,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-01-30,1.0695,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-01-31,1.0798,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-02-01,1.0769,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-02-02,1.0759,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-02-03,1.0783,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-02-06,1.075,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-02-07,1.0683,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-02-08,1.0698,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-02-09,1.0655,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-02-10,1.0643,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-02-13,1.0598,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-02-14,1.0578,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-02-15,1.0601,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-02-16,1.0674,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-02-17,1.0616,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-02-20,1.0614,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-02-21,1.0536,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-02-22,1.0558,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-02-23,1.0582,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-02-24,1.0563,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-02-27,1.0587,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-02-28,1.0576,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-03-01,1.0547,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-03-02,1.0507,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
2017-03-03,1.0622,-1.6500437841104072,0.6809278939480633,0.6060406474162626,0.6867,0.9848998322976104,0.0,0.7523809523809524,0.9054054054054054
